"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"12978",607.30800411657,2.23804800383931,0.571649063813188,3.91507332997346,9.03767355892059e-05,0.00227384680099463
"12987",5109.16795521364,3.90944209370096,0.787021254029619,4.96739074540143,6.78597668787737e-07,0.000100761947490285
"12990",5287.5873219765,4.02289678630734,0.805443031116956,4.99463851680304,5.89460714008431e-07,9.12172700087264e-05
"12992",5078.48094571554,2.29602724007874,0.63726783047389,3.60292349665816,0.000314658160363536,0.00528988142893882
"12997",508.703124299458,1.32711476981028,0.455391756421462,2.91422659961822,0.00356570982382074,0.0279000773543428
"13025",2020.91593584012,1.50504210692459,0.549450376885423,2.7391774948922,0.00615931108958088,0.0407441745331918
"13114",7.39066750015955,3.42520147011636,0.955678265649715,3.58405291114133,0.000338303506854822,0.00557788221058194
"13115",1929.39086729153,4.03492475926403,0.601297184049834,6.71036696378345,1.9413557088635e-11,3.32463636328571e-08
"13116",5.75897267157189,4.14039991170563,1.19399870015078,3.46767539293197,0.000524981023198243,0.00758733590090549
"13117",7.66958083569911,5.08376507695606,1.23039559305387,4.13181346361785,3.59912448707276e-05,0.00127775744227039
"13118",23.0189233476525,3.01259994850086,0.633231431571648,4.75750223109383,1.96003091272584e-06,0.000195419545242389
"13119",59.4542317171,1.9137110037486,0.562187218826698,3.40404573363046,0.000663956358178136,0.00884102908090032
"13144",1792.93792892556,2.64481149075183,0.587809319660672,4.49943783177615,6.81334010165066e-06,0.000426504992507541
"13147",119.204510872722,2.42543610703069,0.724809908759275,3.34630649735809,0.000818958171799015,0.0101655842387973
"13153",3069.79883228112,3.05838924230467,0.657901395636152,4.64870459705802,3.34026188913673e-06,0.000263204439902283
"13183",813.902951345593,1.15642361851672,0.427125056387419,2.70745909476171,0.00678004255153897,0.0436834043300559
"13191",20.3609820076237,3.87411908196938,1.25482148760557,3.08738662848522,0.00201924778686042,0.0187868298257409
"13233",20.5546874818266,1.9104691767369,0.722154141930666,2.64551439340816,0.00815668168305247,0.0491967220179037
"13266",1441.78311104172,1.34264458732091,0.325142465023414,4.12940397442156,3.63704865466461e-05,0.00128335859671737
"13330",444.952996656815,3.04335884854581,0.890675497846811,3.41691093546759,0.000633359964696755,0.00859918213527957
"13340",831.234429815361,1.8549738127856,0.627108001916104,2.95798141168316,0.00309660796578164,0.0253746918753778
"13349",11.5162582178013,5.09807546741195,1.37883929132331,3.69736741583508,0.000217846932008778,0.00408769319900766
"13360",570.650123780274,4.91006289369935,1.55461325362237,3.1583822421805,0.00158647389454057,0.015885613802959
"13386",1562.45532143183,1.42261575027496,0.289768736502244,4.90948667356992,9.1315104658731e-07,0.000120292431203768
"13527",200.370177626138,1.94670251364091,0.673371089904614,2.89098023783093,0.00384042269209749,0.0294340763213588
"13538",7.18386180962418,3.00944324753991,0.850381513355716,3.53893305566375,0.000401747721431692,0.00631198499580263
"13562",1499.20033638902,1.66431897389227,0.466901508515329,3.56460397651003,0.000364405975520801,0.0058829279706973
"13565",6.95244703280671,5.52956464340277,1.19384720783712,4.63171887248506,3.62642352090607e-06,0.000278908884446213
"13590",17.7616927139682,3.93018336512205,1.21354488272322,3.23859745203871,0.00120118977155726,0.0131863943810953
"13625",2602.86516482064,1.19619379573252,0.411929347107322,2.90388097894095,0.00368568244252785,0.0286208617242006
"13632",209.403354187463,1.51376104421307,0.492778685480237,3.07188823059145,0.00212709355616604,0.0194658992770906
"13641",172.687253856902,1.44773655690249,0.374947987351141,3.86116636371402,0.000112847030158378,0.00261862196089287
"13669",121.419829566255,4.82302250621199,1.18033570659819,4.08614471226348,4.38600279932241e-05,0.0014594253874222
