"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"36702",14.8224057202662,-2.7268849486312,0.739877331563673,-3.68559061387668,0.000228172879454436,0.00422284216673311
"36704",11.0074182372785,-2.38336509597732,0.790714967774893,-3.01418993330076,0.00257666441157881,0.0223085121013268
"36728",12.3530919010548,-1.96004266746582,0.589113639441559,-3.32710454526873,0.000877534442603025,0.0106255590162795
"36758",34.9121676501903,-1.42568577757558,0.45521187048838,-3.13191695999933,0.00173668988062901,0.0169308982446393
"36776",15.6650511650831,-1.66253543392806,0.408454163137195,-4.07031090382015,4.69504375212253e-05,0.00152777137241822
"36808",153.321997953865,-1.05647511070825,0.357682421846398,-2.95366796404084,0.0031402167077002,0.0256004329744585
"36918",42.1275556845584,-1.43240118142109,0.453264254132629,-3.16019004005103,0.00157666264002175,0.0158146465821471
"36935",511.511009447952,-1.74748439802438,0.402606995465212,-4.34042234165644,1.42209121485067e-05,0.000685378595254861
"36965",17.8429893073847,-2.24874303733064,0.440987957461727,-5.09932980998875,3.40858186273007e-07,6.32086486760327e-05
"36966",21.4719172513235,-2.0432714195336,0.44125504254122,-4.63059052598301,3.64624322609744e-06,0.000279596107438779
"36971",900.908235296621,-1.75730704056439,0.492445443477213,-3.56853142584861,0.00035898780038787,0.00582912681186069
"37013",166.824884094033,-1.42239316923505,0.361457142280103,-3.93516409791345,8.313987026047e-05,0.00214427408358529
"37015",228.475006288202,-1.54294055015078,0.411595539059362,-3.74868142078734,0.000177766723502762,0.00353442073787844
"37070",617.674413942341,-2.36327654749292,0.680646051518704,-3.47210792190715,0.000516388699572369,0.00752496706797677
"37071",2.54272232870987,-3.24342646441012,0.939323597365358,-3.45293834149103,0.000554515735145788,0.00789163446228532
"37156",43.3103823083999,-1.19872429522988,0.333865141854226,-3.59044459859565,0.000330114393560052,0.00546911721403685
"37157",122.50785038877,-2.17026512981546,0.433841667405958,-5.00243589508585,5.66104094691838e-07,8.8671231612463e-05
"37159",6579.74636756342,-2.46748332794142,0.787453693160947,-3.13349641937243,0.00172737026058314,0.0168845841909664
"37161",87.5030005304541,-1.70297430941139,0.611436402538791,-2.78520268394284,0.00534942732306803,0.0370054503524774
"37162",519.876843574638,-1.06723728211059,0.388801311613727,-2.74494259723817,0.00605214828540744,0.0402872708060464
"37163",1927.00124503976,-1.62280654532811,0.455961668393397,-3.55908546226297,0.000372148428185684,0.00595994315662958
"37164",1899.59944974456,-1.65092171605115,0.465875224685096,-3.54369931813197,0.000394554945850987,0.00624096517796807
"37168",556.001416468667,-1.62547799363653,0.444567482974735,-3.65631328400352,0.000255868625542027,0.00456836980487774
"37169",448.395491531435,-2.00462547051468,0.530136122555543,-3.78134102775585,0.000155985818263935,0.00325504768445488
"37193",38.5818962023017,-3.47460458423543,0.855558689719613,-4.06121125994774,4.88187697900889e-05,0.00155205019599976
"37217",48.9257454412844,-1.01342617496243,0.322891834505075,-3.13859338225695,0.00169760834638303,0.0167050024296126
"37247",342.255295830852,-1.05420536950258,0.341997288266458,-3.08249628190391,0.0020527229477791,0.0189950818020711
"37253",17.8539589435215,-1.55465994818369,0.388398345166892,-4.00274606606693,6.26114933492124e-05,0.00180715060803884
"37256",1328.63345255255,-2.29026680824008,0.442461059711869,-5.17619970835738,2.26451059967356e-07,4.62029446755544e-05
"37272",54.5603533435148,-1.03453697347091,0.347203712091845,-2.97962532496556,0.00288601146383264,0.024129884031675
"37273",143.842475297631,-1.10834687129627,0.332751911378304,-3.33085050272242,0.000865810872083394,0.0105291008461771
"37274",991.461621676993,-2.37132503483857,0.539769570990533,-4.39321733251273,1.11685376017219e-05,0.000591541018377387
"37293",206.479651037558,-1.57437597450502,0.529068727837044,-2.97574944741382,0.00292273544088868,0.0243526526128928
"37301",72.5304601166749,-1.11184073713771,0.382453116257231,-2.90712950130573,0.00364762155866943,0.0284025773261899
"37383",4.86142720018724,-2.2528243869359,0.699318147906545,-3.22145849307626,0.00127539934757812,0.0137368798493027
"37414",594.763940504273,-1.60943840924249,0.367541315804681,-4.37893194597414,1.19262364415019e-05,0.000620241729697884
"37415",1022.87535436519,-1.55475174288515,0.413683460149557,-3.75831255695615,0.000171063115487207,0.00346005457530344
"37431",53.8563777626991,-2.18279163859553,0.76347160290298,-2.85903448182723,0.00424932592028383,0.0316223079464849
"37436",12436.5486562604,-1.98189766131974,0.510935998993098,-3.87895483040041,0.000104906230380097,0.0025021645738198
"37446",8719.35062617079,-1.2782494788154,0.444278966267729,-2.87713255829697,0.00401306975570279,0.0303556348305339
